-1.1494         2.0E-4
0.9405		9.62211E-4
0.946		9.40343E-4
0.9515		9.40343E-4
0.957		9.18474E-4
0.9625		8.96606E-4
0.968		8.74738E-4
0.9735		8.74738E-4
0.979		8.52869E-4
0.9845		8.31001E-4
0.99		8.09132E-4
0.9955		7.87264E-4
1.001		7.65395E-4
1.0065		7.43527E-4
1.012		7.21659E-4
1.0175		6.9979E-4
1.023		6.56053E-4
1.0285		6.34185E-4
1.034		6.12316E-4
1.0395		5.90448E-4
1.045		5.46711E-4
1.0505		5.24843E-4
1.0555          2.0E-4
